name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Melbourne,Australia",2016-01-20,27.7,19.1,23.2,29,19.1,23.4,16.7,67.9,1.746,100,8.33,rain,0,0,46.4,15.6,198.8,1009,67.7,10,236,20.5,9,,2016-01-20T06:19:19,2016-01-20T20:41:56,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-21,26.3,18.7,21.2,26.3,18.7,21.2,17.5,80.7,0,0,0,,0,0,36.7,14.9,196.7,1009.3,70.8,9.6,262.6,22.6,8,,2016-01-21T06:20:25,2016-01-21T20:41:26,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-22,22.2,17.5,19.3,22.2,17.5,19.3,16.8,85.8,6.968,100,12.5,rain,0,0,40,13.7,102,1008.9,81.1,9.9,113.2,9.7,4,,2016-01-22T06:21:31,2016-01-22T20:40:53,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-23,21.2,16.7,19.2,21.2,16.7,19.2,15,77.5,0.207,100,4.17,rain,0,0,41.4,17.1,183.7,1012.7,89.9,9.8,321.8,27.7,9,,2016-01-23T06:22:38,2016-01-23T20:40:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-24,21.5,16.3,18.6,21.5,16.3,18.6,15.3,82.1,0.728,100,8.33,rain,0,0,41,18.3,183.8,1014.5,81.7,9.8,265.7,22.8,8,,2016-01-24T06:23:45,2016-01-24T20:39:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-25,20.7,17.2,18.9,20.7,17.2,18.9,13.3,70.5,0.007,100,4.17,rain,0,0,46.4,19,176.3,1016.1,83.1,9.9,315,27.3,10,,2016-01-25T06:24:52,2016-01-25T20:39:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-26,29,16.4,22,28.9,16.4,22,14.4,64.8,0,0,0,,0,0,36,15.5,156.1,1015.4,56.7,9.5,282.4,24.3,9,,2016-01-26T06:26:00,2016-01-26T20:38:24,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-27,28.7,20,22.9,28.4,20,23,16.1,67.2,3.873,100,8.33,rain,0,0,56.9,24.8,7.5,1009.8,69.5,9.9,254.2,22,7,,2016-01-27T06:27:07,2016-01-27T20:37:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-28,26.9,18.6,22.6,27.5,18.6,22.6,17.1,71.5,3.796,100,8.33,rain,0,0,53.3,23.7,355.3,1003.3,73.4,10,202.7,17.6,6,,2016-01-28T06:28:15,2016-01-28T20:36:58,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-29,18.8,14.2,15.8,18.8,14.2,15.8,13.6,86.9,6.81,100,16.67,rain,0,0,29.2,10.3,145,1003.4,81.1,9.5,119,10.1,5,,2016-01-29T06:29:24,2016-01-29T20:36:13,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-30,21.3,12.3,17.1,21.3,12.3,17.1,13.3,79,0.178,100,4.17,rain,0,0,37.1,16.9,191.7,1005,64.4,9.8,316.9,27.3,10,,2016-01-30T06:30:32,2016-01-30T20:35:26,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-31,20.5,15.9,18,20.5,15.9,18,12,70.1,10.669,100,4.17,rain,0,0,42.8,26,4.2,1001.6,75.9,9.5,252.8,21.6,7,,2016-01-31T06:31:40,2016-01-31T20:34:37,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-02-01,23.4,12.5,18.2,23.4,12.5,18.2,11.9,67.7,0,0,0,,0,0,30.6,13.3,195.9,1005.7,18.1,10,312,26.9,9,,2016-02-01T06:32:49,2016-02-01T20:33:46,0.75,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-02,30.8,15.5,22.5,29.4,15.5,22.3,14.8,67.9,0,0,0,,0,0,29.2,16.9,354.9,1003.4,40.9,9.5,326.7,28.1,10,,2016-02-02T06:33:57,2016-02-02T20:32:54,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-03,21.1,18.1,19.3,21.1,18.1,19.3,15,76.7,2.455,100,8.33,rain,0,0,59,23.6,194.2,1009,89.9,9.7,280,24.1,9,,2016-02-03T06:35:06,2016-02-03T20:32:00,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-04,20.3,17.3,18.6,20.3,17.3,18.6,11.8,64.8,0,0,0,,0,0,48.6,22.4,181.3,1018.4,69.9,11.4,338.8,29.1,10,,2016-02-04T06:36:14,2016-02-04T20:31:05,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-05,28.8,15.4,21.3,28,15.4,21.3,13.2,62.9,0.004,100,4.17,rain,0,0,28.8,18.6,162.2,1017.9,26.6,9.9,349.7,30.2,10,,2016-02-05T06:37:22,2016-02-05T20:30:08,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-02-06,32.3,16.8,24.3,30.7,16.8,23.9,13,54,0,0,0,,0,0,35.6,18.4,38.3,1015.3,0.4,10,349.3,30.2,10,,2016-02-06T06:38:30,2016-02-06T20:29:09,0.92,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-07,27,18.8,22.7,27.7,18.8,22.7,16.4,68.5,0,0,0,,0,0,38.9,19.1,200.8,1016.2,6.3,10,342.5,29.6,10,,2016-02-07T06:39:39,2016-02-07T20:28:10,0.95,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-08,22.3,19.1,20.3,22.3,19.1,20.3,14.7,70.7,0,0,0,,0,0,42.8,18.8,195.2,1021.5,56.6,10,344.1,29.8,10,,2016-02-08T06:40:46,2016-02-08T20:27:08,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-09,22.8,17.2,20,22.8,17.2,20,13.5,66.7,0,0,0,,0,0,34.6,16.9,180,1019.9,43.1,10,343.2,29.7,10,,2016-02-09T06:41:54,2016-02-09T20:26:06,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-10,22.9,17.5,20,22.9,17.5,20,14.3,70,0,0,0,,0,0,38.5,16.4,183.9,1015.4,53.2,10,273,23.4,8,,2016-02-10T06:43:02,2016-02-10T20:25:01,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-11,23.8,18,20.4,23.8,18,20.4,13.8,66.4,0,0,0,,0,0,46.4,22.9,173.5,1016.1,56.2,10,322.5,28,10,,2016-02-11T06:44:09,2016-02-11T20:23:56,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-12,24.6,16.8,20.5,24.6,16.8,20.5,14.7,70.2,0,0,0,,0,0,30.2,16.4,185.6,1014.5,49.7,10,337.5,29.1,10,,2016-02-12T06:45:16,2016-02-12T20:22:49,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-13,29.9,17.7,22.1,28.8,17.7,22,14.7,65.2,0,0,0,,0,0,46.4,19.4,188.8,1008.2,28.6,10,310.6,26.9,9,,2016-02-13T06:46:23,2016-02-13T20:21:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-14,23.7,16.4,19.8,23.7,16.4,19.8,11.6,60,0.007,100,4.17,rain,0,0,36,19.1,210.7,1011.4,60.9,10,310,26.6,9,,2016-02-14T06:47:29,2016-02-14T20:20:32,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-15,25.6,13.9,19.7,25.6,13.9,19.7,10,55.8,0,0,0,,0,0,42.8,15.4,222.6,1011.9,42.6,10.7,300.7,25.8,9,,2016-02-15T06:48:36,2016-02-15T20:19:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-16,18.5,13.7,16.3,18.5,13.7,16.3,8.3,60.3,0.25,100,12.5,rain,0,0,52.2,27.7,205.3,1015.7,84.9,10.9,295.6,25.5,9,,2016-02-16T06:49:42,2016-02-16T20:18:10,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94898099999,95874099999,94866099999,95867099999,YMEN,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
"Melbourne,Australia",2016-02-17,20.7,12.7,17,20.7,12.7,17,12.1,72.9,0.425,100,4.17,rain,0,0,50.8,21.3,206,1014.8,90.6,9.8,152.6,13.2,6,,2016-02-17T06:50:47,2016-02-17T20:16:57,0.3,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-18,21.8,16,18.6,21.8,16,18.6,13.7,74,0.02,100,12.5,rain,0,0,32,15,198.6,1011.3,73.8,11,225,19.4,8,,2016-02-18T06:51:52,2016-02-18T20:15:43,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-19,21.7,15,17.6,21.7,15,17.6,13.2,76.2,0.178,100,4.17,rain,0,0,46.4,17.6,192.8,1013.4,90,10,102.2,8.8,3,,2016-02-19T06:52:57,2016-02-19T20:14:28,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94854099999,94870099999"
"Melbourne,Australia",2016-02-20,19.8,15.7,17.6,19.8,15.7,17.6,8.4,54.9,0,0,0,,0,0,47.5,20.9,173.6,1021.7,59.2,10,265.5,22.9,8,,2016-02-20T06:54:02,2016-02-20T20:13:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-21,24.5,12.5,18.7,24.5,12.5,18.7,11.8,65.6,0,0,0,,0,0,28.1,15.1,197.2,1023.1,27,10,307.1,26.4,10,,2016-02-21T06:55:06,2016-02-21T20:11:55,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-22,26.6,15.4,20.9,26.6,15.4,20.9,13.8,67.4,0.002,100,4.17,rain,0,0,34.9,11.8,98.5,1021.3,56.5,10,171.3,14.9,7,,2016-02-22T06:56:10,2016-02-22T20:10:37,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-23,38.9,18.3,27.9,38.4,18.3,27.4,13.4,46.3,0.007,100,4.17,rain,0,0,66.6,28.6,1.4,1011.8,40.8,10,189.7,16.4,6,,2016-02-23T06:57:14,2016-02-23T20:09:19,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-24,24.9,20.5,23.4,24.9,20.5,23.4,16.3,64.9,0.009,100,8.33,rain,0,0,41.8,19,188.1,1010.4,61.6,10,231,20.1,8,,2016-02-24T06:58:17,2016-02-24T20:07:59,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-25,25.8,20.1,21.8,25.8,20.1,21.8,17.1,75.9,0.194,100,8.33,rain,0,0,57.2,15.5,183.3,1010.4,68.9,9.8,295,25.7,9,,2016-02-25T06:59:20,2016-02-25T20:06:38,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-26,22.5,15.3,19.1,22.5,15.3,19.1,11.6,62.3,0,0,0,,0,0,36.7,20.1,215.4,1018.7,63.5,10,227.4,19.6,7,,2016-02-26T07:00:23,2016-02-26T20:05:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-27,21.9,18.1,19.5,21.9,18.1,19.5,13,66.3,0,0,0,,0,0,36,16.9,180.4,1020.5,71.3,10,260.8,22.5,8,,2016-02-27T07:01:25,2016-02-27T20:03:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-28,22,17.6,19.3,22,17.6,19.3,12.4,64.6,0,0,0,,0,0,41,16.7,193,1020.5,70.1,10,245.4,21.2,8,,2016-02-28T07:02:27,2016-02-28T20:02:32,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-02-29,23.1,15.3,19.5,23.1,15.3,19.5,14.4,73,0,0,0,,0,0,39.6,20.9,190.6,1020.4,60.7,10,262.9,22.6,9,,2016-02-29T07:03:28,2016-02-29T20:01:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-01,32.9,17.5,23.9,31,17.5,23.4,13.2,59.1,0,0,0,,0,0,43.6,24,348.8,1016.2,47.4,9.5,279.1,24.1,9,,2016-03-01T07:04:29,2016-03-01T19:59:44,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-02,33.6,17.4,23.1,31.9,17.4,22.7,12.3,55.4,0,0,0,,0,0,49.3,21,192.2,1016,40.2,10,268.8,23.2,8,,2016-03-02T07:05:30,2016-03-02T19:58:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-03,23.1,17.6,20.4,23.1,17.6,20.4,14.1,68.3,0,0,0,,0,0,41.8,17,187.8,1019.9,52.5,10,256.2,22,9,,2016-03-03T07:06:31,2016-03-03T19:56:53,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-03-04,33.2,16.6,23,33.2,16.6,23.2,16.1,68,0.89,100,4.17,rain,0,0,42.5,12.2,237.8,1016.1,42.4,10,250.8,21.7,8,,2016-03-04T07:07:31,2016-03-04T19:55:27,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-05,23.1,19,21.3,23.1,19,21.3,17.6,79.7,0,0,0,,0,0,37.8,16.7,189.8,1018.8,86.2,9.7,135.3,11.5,5,,2016-03-05T07:08:31,2016-03-05T19:54:00,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-06,24.4,17.6,20.7,24.4,17.6,20.7,16.1,75.6,0,0,0,,0,0,41.8,20.3,195.2,1019.2,56,10.3,257.9,22.3,8,,2016-03-06T07:09:30,2016-03-06T19:52:33,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-07,24.7,18.8,21.1,24.7,18.8,21.1,17.8,82.3,2.671,100,4.17,rain,0,0,42.5,13.7,202.3,1019.6,78.9,10,200.9,17.5,8,,2016-03-07T07:10:30,2016-03-07T19:51:05,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-08,38.6,20,28.2,37.6,20,27.8,15.8,56.9,0.54,100,8.33,rain,0,0,37.1,20.6,357.5,1016.5,63.1,9.8,242.7,21.1,8,,2016-03-08T07:11:28,2016-03-08T19:49:37,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-09,30.6,20.6,25.8,29.5,20.6,25.3,15.3,57.6,0,0,0,,0,0,48.2,22.3,247.5,1015.5,62.8,10,129.4,11.2,5,,2016-03-09T07:12:27,2016-03-09T19:48:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-10,21.2,18.2,19.6,21.2,18.2,19.6,17.9,90.4,8.558,100,16.67,rain,0,0,30.6,13.4,169.9,1019.5,96.9,8.9,88.2,7.6,4,,2016-03-10T07:13:25,2016-03-10T19:46:39,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-11,25.8,19.8,22.2,25.8,19.8,22.2,19.5,85.8,0.396,100,8.33,rain,0,0,30.6,13.1,208.4,1016.7,67.3,8.4,252.5,21.9,8,,2016-03-11T07:14:23,2016-03-11T19:45:10,0.07,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-12,21.9,18.6,20.5,21.9,18.6,20.5,18,86.1,0,0,0,,0,0,36.4,13.4,189.2,1020,89.1,9.9,219.8,19,8,,2016-03-12T07:15:21,2016-03-12T19:43:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-13,23,17.8,19.8,23,17.8,19.8,16.8,83.1,0.023,100,8.33,rain,0,0,33.8,14.9,171.1,1019.8,80.7,9.4,233.2,20.1,8,,2016-03-13T07:16:19,2016-03-13T19:42:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-14,20.5,16.3,19,20.5,16.3,19,13.6,71.3,0.026,100,8.33,rain,0,0,45.7,17.6,176.1,1020.3,83.6,10.2,245.2,21,8,,2016-03-14T07:17:16,2016-03-14T19:40:40,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-03-15,26.2,15.1,19.9,26.2,15.1,19.9,13,65.6,0,0,0,,0,0,51.5,24.3,138.1,1019.1,40.9,10,237.8,20.5,7,,2016-03-15T07:18:13,2016-03-15T19:39:09,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-16,30.4,15.2,22.5,29.6,15.2,22.3,13.8,61.4,0,0,0,,0,0,27.4,16.1,97.2,1016.3,27.7,10,222.6,19.1,8,,2016-03-16T07:19:10,2016-03-16T19:37:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-17,31.8,20.5,26.4,31,20.5,26,13.4,46.6,0,0,0,,0,0,51.8,24.5,1.2,1008.6,20.1,10,213.4,18.5,8,,2016-03-17T07:20:06,2016-03-17T19:36:08,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95867099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-03-18,27.8,14.1,18.4,27.2,14.1,18.3,11.6,67.4,7.321,100,16.67,rain,0,0,82.4,24.9,268.3,1000.6,71.1,9.9,155.2,13.4,5,,2016-03-18T07:21:03,2016-03-18T19:34:36,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-19,17.7,12.1,14.9,17.7,12.1,14.9,8.7,67.4,0.15,100,12.5,rain,0,0,43.6,18.9,210.6,1015,85.1,10,168.8,14.7,5,,2016-03-19T07:21:59,2016-03-19T19:33:05,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-20,22.3,10.3,16.6,22.3,10.3,16.6,8.5,61.1,0.178,100,4.17,rain,0,0,37.8,15,143.5,1019.6,32,10,257.4,22.4,9,,2016-03-20T07:22:55,2016-03-20T19:31:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-21,22.7,11.6,16.9,22.7,11.6,16.9,10.4,68,0,0,0,,0,0,38.2,17.5,150.3,1020.1,18.3,10.3,250.3,21.7,8,,2016-03-21T07:23:51,2016-03-21T19:30:03,0.41,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-22,24.2,11.5,17.4,24.2,11.5,17.4,11.8,72.1,0,0,0,,0,0,22,12.6,172.5,1018,6.5,10,252.8,21.7,8,,2016-03-22T07:24:47,2016-03-22T19:28:31,0.45,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-03-23,28.2,14.1,19.9,26.9,14.1,19.8,10.2,58.7,0,0,0,,0,0,32,19.8,315.6,1016.3,59.1,11.8,138.9,12,6,,2016-03-23T07:25:42,2016-03-23T19:27:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,YMEN,94865099999,94864099999,94854099999,94870099999"
"Melbourne,Australia",2016-03-24,20.8,17.5,18.9,20.8,17.5,18.9,14.4,75.8,0,0,0,,0,0,26.6,13.4,175.1,1019.6,93.1,10,188.3,16.4,6,,2016-03-24T07:26:37,2016-03-24T19:25:29,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
